1.040771, -13.831104, 2.536661, 1.594537
1.037715, -13.829336, 2.540656, 1.596938
1.035920, -13.828306, 2.542975, 1.598337
1.034608, -13.827557, 2.544657, 1.599354
1.033476, -13.826914, 2.546101, 1.600229
1.027519, -13.823537, 2.553663, 1.604817
1.026451, -13.822942, 2.554985, 1.605627
1.024941, -13.822102, 2.556846, 1.606769
1.023258, -13.821169, 2.558906, 1.608036
1.022129, -13.820546, 2.560277, 1.608883
1.020743, -13.819783, 2.561951, 1.609919
1.019234, -13.818955, 2.563762, 1.611043
1.017840, -13.818193, 2.565423, 1.613189
1.001876, -13.809496, 2.584289, 1.637654
1.000360, -13.808699, 2.585917, 1.639870
